run_id,model_size,method,seed,step,val/test_score/rlla,val/test_format/rlla,val/test_correctness/rlla,val/test_length/rlla,global_seqlen/min,global_seqlen/max,global_seqlen/minmax_diff,global_seqlen/balanced_min,global_seqlen/balanced_max,global_seqlen/mean,critic/kl,critic/kl_coeff,dara/pi_correctness,dara/w_correctness,dara/active_groups_correctness,dara/pi_format,dara/w_format,dara/active_groups_format,actor/entropy_loss,actor/pg_loss,actor/pg_clipfrac,actor/ppo_kl,actor/grad_norm,mfu/actor,actor/lr,critic/score/mean,critic/score/max,critic/score/min,critic/format_score/mean,critic/format_score/max,critic/format_score/min,critic/correctness_score/mean,critic/correctness_score/max,critic/correctness_score/min,critic/length_score/mean,critic/length_score/max,critic/length_score/min,critic/rewards/mean,critic/rewards/max,critic/rewards/min,critic/advantages/mean,critic/advantages/var,critic/advantages/max,critic/advantages/min,critic/returns/mean,critic/returns/max,critic/returns/min,response_length/mean,response_length/max,response_length/min,response_length/clip_ratio,prompt_length/mean,prompt_length/max,prompt_length/min,prompt_length/clip_ratio,timing_s/gen,timing_s/ref,timing_s/adv,timing_s/update_actor,timing_s/step,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/ref,timing_per_token_ms/update_actor,timing_s/testing,timing_s/save_checkpoint,gd2po_hard/conflict_ratio,gd2po_hard/keep_ratio,gdpo/pi_correctness,gdpo/w_correctness,gdpo/active_groups_correctness,gdpo/pi_format,gdpo/w_format,gdpo/active_groups_format,grpo/pi_correctness,grpo/w_correctness,grpo/active_groups_correctness,grpo/pi_format,grpo/w_format,grpo/active_groups_format
haotian_1p5b_dvao_s5_save10,1.5b,dvao,5,75,,,,,426237,457445,31208,440912,440913,440912.5,-0.08481256663799286,0.001,,,,,,,0.508642909489572,-0.05989994550279031,0.023829963565610037,-0.0493363373085837,155.54444694519043,0.37501459530815334,1e-06,1.9065284729003906,3.0,-3.0,0.0703125,1.0,0.0,1.8362159729003906,3.0,-3.0,0.0,0.0,0.0,2.120434045791626,19.635087966918945,-3.0341734886169434,0.004065765533596277,0.2594372630119324,1.732051134109497,-1.7320513725280762,0.004065765533596277,1.732051134109497,-1.7320513725280762,87.7197265625,1024.0,16.0,0.015625,773.4375,2048.0,418.0,0.005859375,38.129538597000646,11.658598584999709,1.375993343997834,43.079952545002016,94.35387714099852,0.0007801963790989335,0.2122434656109137,0.0066104944773621235,0.02442658835086441,,,,,,,,,,,,,,,,
haotian_1p5b_dvao_s5_save10,1.5b,dvao,5,76,,,,,419293,464882,45589,447501,447501,447501.0,-0.08846946060657501,0.001,,,,,,,0.6315914082431024,-0.026198552951457038,0.0005457700237691883,0.09794345948959686,36.91239786148071,0.3804788539601711,1e-06,1.8824002742767334,4.0,-3.0,0.080078125,1.0,0.0,1.8023221492767334,3.0,-3.0,0.0,0.0,0.0,2.0970869064331055,20.358333587646484,-3.034562826156616,-0.004071065690368414,0.3161543905735016,1.7320512533187866,-1.7320525646209717,-0.004071065690368414,1.7320512533187866,-1.7320525646209717,91.73828125,1024.0,1.0,0.0166015625,782.287109375,2048.0,407.0,0.001953125,38.04747269899963,11.322976021998329,1.2836597550012812,42.58422279499791,93.31849562499701,0.000717126752231437,0.2025094352725124,0.0063256707929134955,0.023790015438511822,,,,,,,,,,,,,,,,
haotian_1p5b_dvao_s5_save10,1.5b,dvao,5,77,,,,,423994,453514,29520,440941,440941,440941.0,-0.07097804546356201,0.001,,,,,,,0.6159619466071168,0.013881426124322799,0.012729033208151738,0.018378737630912162,61.61400604248047,0.3817743105180813,1e-06,1.8823113441467285,4.0,-3.0,0.0771484375,1.0,0.0,1.8051629066467285,3.0,-3.0,0.0,0.0,0.0,2.087576389312744,24.653535842895508,-3.032087564468384,-0.033680908381938934,0.2974548041820526,1.7320512533187866,-1.7320526838302612,-0.033680908381938934,1.7320512533187866,-1.7320526838302612,93.4921875,1024.0,15.0,0.01513671875,767.720703125,2048.0,399.0,0.005859375,32.00289304800026,11.132588892000058,1.2142742189971614,41.80460181400122,86.24976049999896,0.0006884561761081196,0.16714137340185645,0.006311835876001584,0.023701924868633907,,,,,,,,,,,,,,,,
haotian_1p5b_dvao_s5_save10,1.5b,dvao,5,78,,,,,419719,457403,37684,442326,442327,442326.75,-0.06959277391433716,0.001,,,,,,,0.4368577725414572,-0.057649336851619444,0.00034246706014402724,0.02414724235734019,52.155850648880005,0.3739106923690561,1e-06,1.8693236112594604,3.0,-3.0,0.08056640625,1.0,0.0,1.7887572050094604,3.0,-3.0,0.0,0.0,0.0,2.0731136798858643,20.625463485717773,-3.031921148300171,-0.008179652504622936,0.27236148715019226,1.7320512533187866,-1.7320516109466553,-0.008179652504622936,1.7320512533187866,-1.7320516109466553,88.90380859375,1024.0,17.0,0.013671875,775.015625,2048.0,416.0,0.005859375,40.477385633002996,11.283322209001199,1.2876998520005145,42.80010992499956,95.96836322700256,0.0007277989924871798,0.22231160583826992,0.00637725516770193,0.024190324191900873,,,,,,,,,,,,,,,,
haotian_1p5b_dvao_s5_save10,1.5b,dvao,5,79,,,,,424296,474034,49738,450689,450689,450689.0,-0.09318453073501587,0.001,,,,,,,0.40895226041996674,-0.06301915644097232,0.00044254876669466253,0.010604339872271896,38.678831696510315,0.389806856433289,1e-06,1.7603970766067505,4.0,-3.0,0.07568359375,1.0,0.0,1.6847134828567505,3.0,-3.0,0.0,0.0,0.0,1.9796357154846191,20.08082389831543,-3.0335991382598877,-0.0006186583195813,0.2603439390659332,1.732053279876709,-1.7320514917373657,-0.0006186583195813,1.732053279876709,-1.7320514917373657,95.66015625,1024.0,1.0,0.015625,784.591796875,2048.0,389.0,0.001953125,33.75064254799872,11.597652868000296,1.2495489360007923,41.912662745999114,88.6098814299985,0.0006931325903232564,0.1722745035934436,0.006433290399810233,0.023249215504482643,,,,,,,,,,,,,,,,
haotian_1p5b_dvao_s5_save10,1.5b,dvao,5,80,1.8739449087530375,0.0875,1.7864449087530374,0.0,413293,440422,27129,427302,427303,427302.5,-0.048168718814849854,0.001,,,,,,,0.46136657265014946,-0.0048632874552692685,0.009624419350335043,0.03507039621199835,59.68007177114487,0.3848749864415271,1e-06,1.8467159271240234,4.0,-3.0,0.06298828125,1.0,0.0,1.7837276458740234,3.0,-3.0,0.0,0.0,0.0,2.0299808979034424,21.44356918334961,-3.0259716510772705,-0.024504678323864937,0.21460068225860596,1.732050895690918,-1.7320512533187866,-0.024504678323864937,1.732050895690918,-1.7320512533187866,85.1845703125,1024.0,1.0,0.0126953125,749.390625,2048.0,393.0,0.001953125,33.18019301300228,10.843030438001733,1.1892092199996114,40.14422254999954,109.46662100399772,0.0006957654237920509,0.19019014899289388,0.006343884272852214,0.023487004259277407,8.336140409999643,15.457065193000744,,,,,,,,,,,,,,
haotian_1p5b_dvao_s5_save10,1.5b,dvao,5,81,,,,,429380,471139,41759,449718,449719,449718.25,-0.02242983877658844,0.001,,,,,,,0.46260137651115657,0.0011550710846980413,0.0002822342425740013,0.05363407581990032,23.116904348134995,0.38009003716580364,1e-06,1.960574984550476,4.0,-3.0,0.0673828125,1.0,0.0,1.893192172050476,3.0,-3.0,0.0,0.0,0.0,2.112111806869507,24.617788314819336,-3.024932384490967,-0.0039334590546786785,0.2253558337688446,1.732050895690918,-1.7320513725280762,-0.0039334590546786785,1.732050895690918,-1.7320513725280762,86.37939453125,1024.0,16.0,0.0107421875,791.9765625,2048.0,399.0,0.0078125,34.63176352899973,11.780897033000656,1.274883370999305,42.873549054998875,90.66869168900303,0.0007087122720721836,0.1957647524320948,0.006549043224841696,0.02383356082113572,,,,,,,,,,,,,,,,
haotian_1p5b_dvao_s5_save10,1.5b,dvao,5,82,,,,,420151,477267,57116,439082,439083,439082.5,-0.07740949094295502,0.001,,,,,,,0.4737913363195699,0.05700591346248984,0.00047378036281864707,0.0028677046801272683,29.545018196105957,0.3741607268367256,1e-06,1.9179307222366333,4.0,-3.0,0.076171875,1.0,0.0,1.8417588472366333,3.0,-3.0,0.0,0.0,0.0,2.1366653442382812,24.842716217041016,-3.0351922512054443,-0.012477782554924488,0.2803637683391571,1.732050895690918,-1.7320512533187866,-0.012477782554924488,1.732050895690918,-1.7320512533187866,88.4091796875,1024.0,15.0,0.013671875,769.173828125,2048.0,407.0,0.005859375,38.509644246998505,11.173624862996803,1.1653659270014032,42.47747099499975,93.42688230599742,0.0006635233281908316,0.21268761113319473,0.006361916532198848,0.024185358671206292,,,,,,,,,,,,,,,,
haotian_1p5b_dvao_s5_save10,1.5b,dvao,5,83,,,,,419785,437964,18179,430024,430025,430024.5,-0.14824941754341125,0.001,,,,,,,0.8401806800559696,-0.026565966395927326,0.003372084662260022,-0.08718729676261969,7.832021623849869,0.3834565191438103,1e-06,1.965529203414917,3.0,-3.0,0.0908203125,1.0,0.0,1.874708890914917,3.0,-3.0,0.0,0.0,0.0,2.2462782859802246,21.765060424804688,-3.024531364440918,0.004673141986131668,0.1585937887430191,1.7320523262023926,-1.732050895690918,0.004673141986131668,1.7320523262023926,-1.732050895690918,89.9990234375,1024.0,1.0,0.01806640625,749.892578125,2048.0,414.0,0.005859375,28.61226445200009,11.390673414996854,1.3367589070003305,40.53751330900195,81.97410433500045,0.0007771411320752251,0.15523315385366643,0.006622107237492779,0.023566978921550952,,,,,,,,,,,,,,,,
haotian_1p5b_dvao_s5_save10,1.5b,dvao,5,84,,,,,431069,443222,12153,434504,434504,434504.0,-0.11742661148309708,0.001,,,,,,,0.6839622208582503,0.09457387035113893,0.015416783637192566,-0.0962052409678498,184.73808306455612,0.37706929649445353,1e-06,1.9165544509887695,4.0,-3.0,0.06494140625,1.0,0.0,1.851613163948059,3.0,-3.0,0.0,0.0,0.0,2.163820743560791,21.187936782836914,-3.0517027378082275,-0.002234409796074033,0.22339682281017303,1.7320510149002075,-1.732051134109497,-0.002234409796074033,1.7320510149002075,-1.732051134109497,88.94140625,1024.0,17.0,0.0166015625,759.69921875,2048.0,426.0,0.005859375,33.82877937200101,10.8406604970005,1.2904377289996773,41.71937827799775,87.76440101599655,0.0007424774737399871,0.18571730956564303,0.006237376696762572,0.024004024288612848,,,,,,,,,,,,,,,,
haotian_1p5b_dvao_s5_save10,1.5b,dvao,5,85,,,,,423199,439883,16684,432904,432905,432904.75,-0.09960624575614929,0.001,,,,,,,0.7559241845582922,0.032235154734614,0.0002481610446314638,-0.011957635140849259,98.03281021118164,0.3651100301050486,1e-06,1.9484189748764038,4.0,-3.0,0.08935546875,1.0,0.0,1.8590632677078247,3.0,-3.0,0.0,0.0,0.0,2.185305595397949,19.63610076904297,-3.0221033096313477,-0.0059069180861115456,0.29008176922798157,1.732051134109497,-1.7320514917373657,-0.0059069180861115456,1.732051134109497,-1.7320514917373657,88.56787109375,1024.0,1.0,0.01806640625,756.94921875,2048.0,389.0,0.0078125,32.644742053998925,10.923139829003048,1.3838119530009863,42.899671326002135,87.95855544000005,0.00079914343340018,0.17997288699851105,0.006308050344217202,0.024774313128928555,,,,,,,,,,,,,,,,
haotian_1p5b_dvao_s5_save10,1.5b,dvao,5,86,,,,,410622,461971,51349,442041,442042,442041.25,-0.06363852322101593,0.001,,,,,,,0.6331086270661364,-0.022022897678036845,0.0010314425735193635,0.018732944444749475,23.48079940676689,0.373071440116906,1e-06,1.8774471282958984,3.0,-3.0,0.0615234375,1.0,0.0,1.8159236907958984,3.0,-3.0,0.0,0.0,0.0,2.07318115234375,20.965892791748047,-3.0368950366973877,-0.021394308656454086,0.2860492169857025,1.7320510149002075,-1.7320526838302612,-0.021394308656454086,1.7320510149002075,-1.7320526838302612,92.62353515625,1024.0,17.0,0.01513671875,770.73828125,2048.0,416.0,0.001953125,31.53701615599857,11.219806442000845,1.4449922050007444,42.903178577998915,87.23879395599943,0.0008172270150131602,0.16625292528453117,0.006345452173298785,0.02426423924124667,,,,,,,,,,,,,,,,
haotian_1p5b_dvao_s5_save10,1.5b,dvao,5,87,,,,,431644,462739,31095,449027,449027,449027.0,-0.12311333417892456,0.001,,,,,,,0.6058801045020421,0.030365974533682068,0.0011546540539711715,0.013638959815913647,33.553213119506836,0.38953179297215723,1e-06,1.8563467264175415,4.0,-3.0,0.0703125,1.0,0.0,1.7860342264175415,3.0,-3.0,0.0,0.0,0.0,2.1133668422698975,22.117351531982422,-3.0355029106140137,0.00565227959305048,0.2417888194322586,1.732050895690918,-1.7320514917373657,0.00565227959305048,1.732050895690918,-1.7320514917373657,93.359375,1024.0,1.0,0.01806640625,783.646484375,2048.0,420.0,0.00390625,37.568164898999385,11.35739820299932,1.352327974000218,41.818372003999684,92.2235578510008,0.0007529213020599085,0.19648621809100097,0.006323338130557472,0.0232827714168634,,,,,,,,,,,,,,,,
haotian_1p5b_dvao_s5_save10,1.5b,dvao,5,88,,,,,409775,461432,51657,441025,441026,441025.75,-0.18150462210178375,0.001,,,,,,,0.769077105820179,-0.06598970592021942,0.0031709722136535373,-0.07757613075100381,134.10454842448235,0.3810595128600118,1e-06,1.9232193231582642,4.0,-3.0,0.060546875,1.0,0.0,1.8626724481582642,3.0,-3.0,0.0,0.0,0.0,2.238926887512207,22.779891967773438,-3.022390127182007,0.03697289153933525,0.2714458107948303,1.7320514917373657,-1.7320512533187866,0.03697289153933525,1.7320514917373657,-1.7320512533187866,95.23388671875,1024.0,16.0,0.02099609375,766.14453125,2048.0,399.0,0.005859375,33.7671088850002,11.201716340998246,1.266746126999351,41.892385705999914,88.26162875799855,0.0007180681213054742,0.17313003494173063,0.006349808566165494,0.023747131378383187,,,,,,,,,,,,,,,,
haotian_1p5b_dvao_s5_save10,1.5b,dvao,5,89,,,,,415336,453873,38537,437723,437724,437723.75,-0.13148388266563416,0.001,,,,,,,0.8718124135429489,-0.011210603286223165,0.0005641135282750273,0.027603924859281034,54.6737006008625,0.3770698512677583,1e-06,1.8971624374389648,4.0,-3.0,0.05810546875,1.0,0.0,1.8390569686889648,3.0,-3.0,0.0,0.0,0.0,2.1607866287231445,18.244426727294922,-3.0286495685577393,-0.031590819358825684,0.27504414319992065,1.732051134109497,-1.7320512533187866,-0.031590819358825684,1.732051134109497,-1.7320512533187866,92.69091796875,1024.0,1.0,0.02001953125,762.23828125,2048.0,393.0,0.001953125,30.270181142001093,11.175519710999652,1.1874782420018164,41.98988294899755,84.73378952799976,0.00067821213836456,0.15945857706065444,0.006382746944276871,0.023981953771641102,,,,,,,,,,,,,,,,
haotian_1p5b_dvao_s5_save10,1.5b,dvao,5,90,1.8771500393748284,0.0875,1.7896500393748282,0.0,435945,449724,13779,442522,442523,442522.75,-0.3480519652366638,0.001,,,,,,,1.5483013925052458,-0.014929627849450034,0.0192540250164682,-0.02170626737065064,105.680344581604,0.3784936864391289,1e-06,1.8424220085144043,4.0,-3.0,0.08544921875,1.0,0.0,1.7569727897644043,3.0,-3.0,0.0,0.0,0.0,2.3313088417053223,21.65174674987793,-3.042659282684326,0.006471731700003147,0.19614042341709137,1.732053279876709,-1.732051134109497,0.006471731700003147,1.732053279876709,-1.732051134109497,108.52880859375,1024.0,1.0,0.03564453125,755.7734375,2047.0,419.0,0.0,33.553651477999665,11.27652933400168,1.2274540539983718,42.33364788799736,110.67660764899847,0.0006934412151682438,0.15096101300687761,0.006370593000021852,0.023916085606896682,8.399770184998488,13.756593549001991,,,,,,,,,,,,,,
haotian_1p5b_dvao_s5_save10,1.5b,dvao,5,91,,,,,436399,467229,30830,451616,451617,451616.75,-0.5032503604888916,0.001,,,,,,,1.795342517475928,-0.008323131294380273,0.0038589811123411863,-0.0024444181327717453,66.20054149627686,0.38117317698555364,1e-06,1.8033829927444458,3.0,-3.0,0.0791015625,1.0,0.0,1.7242814302444458,3.0,-3.0,0.0,0.0,0.0,2.452451705932617,20.69234848022461,-3.0301692485809326,0.004267195239663124,0.220899298787117,1.732051134109497,-1.7320514917373657,0.004267195239663124,1.732051134109497,-1.7320514917373657,120.35107421875,1024.0,17.0,0.0478515625,761.712890625,2048.0,399.0,0.009765625,34.26981475100183,11.402142810999067,1.2930592310003703,42.948589386000094,90.01020690400037,0.0007157945486966384,0.13903746262765523,0.006311846721251518,0.023774909470253316,,,,,,,,,,,,,,,,
haotian_1p5b_dvao_s5_save10,1.5b,dvao,5,92,,,,,450633,487135,36502,469748,469748,469748.0,-0.728850781917572,0.001,,,,,,,2.174209774006158,-0.00858206193697697,0.01772383893148799,0.06158463256497271,97.3712511062622,0.386581387470534,1e-06,1.7970149517059326,3.0,-3.0,0.06396484375,1.0,0.0,1.7330501079559326,3.0,-3.0,0.0,0.0,0.0,2.669856309890747,22.336994171142578,-3.026949644088745,-0.012043832801282406,0.22802689671516418,1.732050895690918,-1.7320512533187866,-0.012043832801282406,1.732050895690918,-1.7320512533187866,133.845703125,1024.0,1.0,0.0595703125,783.630859375,2048.0,416.0,0.001953125,36.10896034600228,12.074868062998576,1.3094713280006545,44.12220765500024,93.71253366000019,0.0006969009596638274,0.13172875843074566,0.0064262477237788,0.02348184965928553,,,,,,,,,,,,,,,,
haotian_1p5b_dvao_s5_save10,1.5b,dvao,5,93,,,,,454758,474014,19256,466152,466153,466152.5,-0.7894706130027771,0.001,,,,,,,2.293459052219987,0.010658156068529934,0.021163023512599466,0.06728472111311135,113.9716682434082,0.39186537388645637,1e-06,1.8946458101272583,4.0,-3.0,0.07373046875,1.0,0.0,1.8209153413772583,3.0,-3.0,0.0,0.0,0.0,2.830317497253418,21.736679077148438,-3.029581069946289,0.0029029471334069967,0.24558676779270172,1.732050895690918,-1.7320512533187866,0.0029029471334069967,1.732050895690918,-1.7320512533187866,135.8544921875,1024.0,1.0,0.0634765625,774.599609375,2048.0,389.0,0.001953125,33.931364731997746,11.762347460000456,1.2612357470025017,43.24372635899999,90.30700928999795,0.0006764072631823822,0.12195437131868507,0.006308207861161559,0.023191834409876592,,,,,,,,,,,,,,,,
haotian_1p5b_dvao_s5_save10,1.5b,dvao,5,94,,,,,452187,463413,11226,457878,457879,457878.75,-0.6648280024528503,0.001,,,,,,,1.9032801110297441,0.062116405490087345,0.0024851688749549794,-0.0015049821395223262,103.2482852935791,0.3822236011597665,1e-06,1.910022258758545,4.0,-3.0,0.08154296875,1.0,0.0,1.828479290008545,3.0,-3.0,0.0,0.0,0.0,2.7158751487731934,22.16788101196289,-3.045177698135376,-0.0019203504780307412,0.16745176911354065,1.732051134109497,-1.732050895690918,-0.0019203504780307412,1.732051134109497,-1.732050895690918,128.88623046875,1024.0,1.0,0.05419921875,765.408203125,2048.0,425.0,0.00390625,32.787573205001536,11.565212446999794,1.2450568690001091,43.456358408002416,89.13339557600193,0.0006797961627396495,0.12421464395986322,0.006314560594371214,0.023727001093631454,,,,,,,,,,,,,,,,
haotian_1p5b_dvao_s5_save10,1.5b,dvao,5,95,,,,,442263,465292,23029,456059,456060,456059.5,-0.6776668429374695,0.001,,,,,,,2.0208690382780565,-0.037975642093149346,0.033697598314310816,-0.12833635489157807,63.76395320892334,0.3900217782046477,1e-06,1.9197555780410767,4.0,-3.0,0.076171875,1.0,0.0,1.8435837030410767,3.0,-3.0,0.0,0.0,0.0,2.7501533031463623,20.88750648498535,-3.026401996612549,0.02158365771174431,0.17203861474990845,1.732050895690918,-1.7320510149002075,0.02158365771174431,1.732050895690918,-1.7320510149002075,129.5185546875,1024.0,1.0,0.05908203125,761.22265625,2048.0,402.0,0.005859375,33.639746545999515,12.16843548900215,1.326618310999038,42.411527750999085,89.63498576799975,0.0007272177813416001,0.1268208831761237,0.006670421013596992,0.023248900500372805,,,,,,,,,,,,,,,,
haotian_1p5b_dvao_s5_save10,1.5b,dvao,5,96,,,,,459525,480800,21275,468340,468341,468340.5,-0.6747578978538513,0.001,,,,,,,1.9748966812621802,-0.0038478175483760424,0.02738478996707272,-0.12774966344659333,74.51517248153687,0.37757205943697625,1e-06,1.9507713317871094,4.0,-3.0,0.0791015625,1.0,0.0,1.8716697692871094,3.0,-3.0,0.0,0.0,0.0,2.766028642654419,20.985767364501953,-3.036086082458496,0.022372355684638023,0.22009967267513275,1.732050895690918,-1.7320526838302612,0.022372355684638023,1.732050895690918,-1.7320526838302612,139.1279296875,1024.0,16.0,0.05859375,775.599609375,2048.0,414.0,0.009765625,34.671374706998904,11.906159056001343,1.9527777579969552,45.10944166599802,93.76311969800008,0.001042392104674353,0.12168212535885119,0.006355503664535388,0.024079404656440144,,,,,,,,,,,,,,,,
haotian_1p5b_dvao_s5_save10,1.5b,dvao,5,97,,,,,447725,492653,44928,462524,462525,462524.75,-0.7492042779922485,0.001,,,,,,,2.0019638945659,0.008365291248386105,0.0005967293274200832,0.018881373203475958,75.81520938873291,0.38878667310961945,1e-06,1.8966697454452515,4.0,-3.0,0.0693359375,1.0,0.0,1.8273338079452515,3.0,-3.0,0.0,0.0,0.0,2.792978525161743,19.548381805419922,-3.035165309906006,-0.0035622850991785526,0.19073669612407684,1.7320525646209717,-1.732053279876709,-0.0035622850991785526,1.7320525646209717,-1.732053279876709,139.90185546875,1024.0,1.0,0.06640625,763.466796875,2048.0,424.0,0.00390625,38.56876432499848,11.55433811599869,1.3129742970013467,43.165173028002755,94.71675284600133,0.0007096778588612537,0.13461154173021156,0.006245253965327633,0.023331277422452935,,,,,,,,,,,,,,,,
haotian_1p5b_dvao_s5_save10,1.5b,dvao,5,98,,,,,446167,480716,34549,462483,462484,462483.75,-0.6855298280715942,0.001,,,,,,,2.317168442712676,-0.024421479192472274,0.04760355328307337,-0.11578244480264285,164.01876083016396,0.3803293656245212,1e-06,1.9072529077529907,4.0,-3.0,0.0556640625,1.0,0.0,1.8515888452529907,3.0,-3.0,0.0,0.0,0.0,2.7352705001831055,19.608402252197266,-3.0322208404541016,0.024120496585965157,0.19558043777942657,1.7320510149002075,-1.7320516109466553,0.024120496585965157,1.7320510149002075,-1.7320516109466553,139.47802734375,1024.0,16.0,0.06298828125,763.810546875,2048.0,407.0,0.005859375,34.07080884500101,11.970122942999296,1.7738068230028148,44.20356381199963,92.1266492729992,0.0009588481881811062,0.11927425020392371,0.0064705640700885685,0.023894657818788027,,,,,,,,,,,,,,,,
haotian_1p5b_dvao_s5_save10,1.5b,dvao,5,99,,,,,443183,484502,41319,470929,470930,470929.25,-0.8448865413665771,0.001,,,,,,,2.442590717691928,0.004025155445560813,0.00784453603773727,0.0787150998312427,40.145813941955566,0.3727446504923672,1e-06,2.0221238136291504,4.0,-3.0,0.07373046875,1.0,0.0,1.9483933448791504,3.0,-3.0,0.0,0.0,0.0,3.018049478530884,18.19426918029785,-3.039693593978882,-0.01590597629547119,0.19864150881767273,1.732053279876709,-1.7320525646209717,-0.01590597629547119,1.732053279876709,-1.7320525646209717,152.77001953125,1024.0,16.0,0.080078125,767.013671875,2048.0,399.0,0.00390625,35.085663147998275,11.917132937000133,1.817797140996845,45.885250213999825,94.83173173800242,0.0009650054339355885,0.11214027144559702,0.006326392412979303,0.024358887356221676,,,,,,,,,,,,,,,,
haotian_1p5b_dvao_s5_save10,1.5b,dvao,5,100,1.8646500393748284,0.0875,1.7771500393748283,0.0,476051,507344,31293,489837,489837,489837.0,-1.1819051504135132,0.001,,,,,,,3.2023804308846593,-0.049779288048739545,0.028167770621621457,-0.09664952382445335,126.41382789611816,0.3776613700436312,1e-06,1.8262808322906494,4.0,-3.0,0.0615234375,1.0,0.0,1.7647573947906494,3.0,-3.0,0.0,0.0,0.0,3.16581130027771,18.87270736694336,-3.032599687576294,0.02368958294391632,0.20676131546497345,1.732051134109497,-1.732051134109497,0.02368958294391632,1.732051134109497,-1.732051134109497,176.740234375,1024.0,1.0,0.1044921875,779.97265625,2048.0,414.0,0.009765625,35.272526592998474,12.301063339000393,1.2992029589986487,47.19708051600173,146.27803497599962,0.0006630792278853214,0.09744760968769954,0.006278141166857747,0.02408815611928138,7.930843404999905,42.14134487600313,,,,,,,,,,,,,,
